	Year	ref
782	1783	-9.308
783	1784	-9.229
784	1785	-9.205
785	1786	-9.163
786	1787	-9.091
787	1788	-9.062
788	1789	-9.042
789	1790	-8.965
790	1791	-8.925
791	1792	-9.013
792	1793	-9.102
793	1794	-9.101
794	1795	-9.099
795	1796	-9.115
796	1797	-9.105
797	1798	-9.053
798	1799	-8.963
799	1800	-8.853
800	1801	-8.775
801	1802	-8.787
802	1803	-8.841
803	1804	-8.887
804	1805	-8.932
805	1806	-8.978
806	1807	-9.034
807	1808	-9.061
808	1809	-9.044
809	1810	-9.072
810	1811	-9.186
811	1812	-9.286
812	1813	-9.314
813	1814	-9.35
814	1815	-9.41
815	1816	-9.402
816	1817	-9.402
817	1818	-9.516
818	1819	-9.634
819	1820	-9.669
820	1821	-9.693
821	1822	-9.723
822	1823	-9.681
823	1824	-9.559
824	1825	-9.448
825	1826	-9.413
826	1827	-9.408
827	1828	-9.355
828	1829	-9.265
829	1830	-9.198
830	1831	-9.172
831	1832	-9.158
832	1833	-9.154
833	1834	-9.21
834	1835	-9.302
835	1836	-9.378
836	1837	-9.434
837	1838	-9.413
838	1839	-9.312
839	1840	-9.221
840	1841	-9.151
841	1842	-9.115
842	1843	-9.158
843	1844	-9.197
844	1845	-9.199
845	1846	-9.237
846	1847	-9.279
847	1848	-9.276
848	1849	-9.266
849	1850	-9.281
850	1851	-9.337
851	1852	-9.436
852	1853	-9.545
853	1854	-9.61
854	1855	-9.578
855	1856	-9.45
856	1857	-9.333
857	1858	-9.286
858	1859	-9.249
859	1860	-9.217
860	1861	-9.172
861	1862	-9.062
862	1863	-8.964
863	1864	-8.968
864	1865	-8.993
865	1866	-8.978
866	1867	-8.954
867	1868	-8.975
868	1869	-9.103
869	1870	-9.233
870	1871	-9.245
871	1872	-9.216
872	1873	-9.189
873	1874	-9.135
874	1875	-9.113
875	1876	-9.15
876	1877	-9.126
877	1878	-9.012
878	1879	-8.947
879	1880	-8.97
880	1881	-8.958
881	1882	-8.934
882	1883	-9.003
883	1884	-9.093
884	1885	-9.167
885	1886	-9.247
886	1887	-9.251
887	1888	-9.15
888	1889	-9.061
889	1890	-9.08
890	1891	-9.157
891	1892	-9.195
892	1893	-9.188
893	1894	-9.181
894	1895	-9.18
895	1896	-9.161
896	1897	-9.144
897	1898	-9.151
898	1899	-9.153
899	1900	-9.145
900	1901	-9.148
901	1902	-9.101
902	1903	-8.979
903	1904	-8.906
904	1905	-8.874
905	1906	-8.787
906	1907	-8.721
907	1908	-8.73
908	1909	-8.726
909	1910	-8.684
910	1911	-8.686
911	1912	-8.7
912	1913	-8.681
913	1914	-8.708
914	1915	-8.831
915	1916	-8.991
916	1917	-9.107
917	1918	-9.123
918	1919	-9.045
919	1920	-9.005
920	1921	-9.076
921	1922	-9.155
922	1923	-9.165
923	1924	-9.137
924	1925	-9.082
925	1926	-9.023
926	1927	-9.059
927	1928	-9.156
928	1929	-9.146
929	1930	-9.046
930	1931	-9.012
931	1932	-9.11
932	1933	-9.266
933	1934	-9.347
934	1935	-9.361
935	1936	-9.399
936	1937	-9.442
937	1938	-9.446
938	1939	-9.475
939	1940	-9.52
940	1941	-9.49
941	1942	-9.463
942	1943	-9.486
943	1944	-9.436
944	1945	-9.29
945	1946	-9.119
946	1947	-8.971
947	1948	-8.915
948	1949	-8.943
949	1950	-8.967
950	1951	-8.925
951	1952	-8.837
952	1953	-8.817
953	1954	-8.879
954	1955	-8.911
955	1956	-8.921
956	1957	-8.999
957	1958	-9.101
958	1959	-9.141
959	1960	-9.181
960	1961	-9.294
961	1962	-9.397
962	1963	-9.413
963	1964	-9.364
964	1965	-9.3
965	1966	-9.265
966	1967	-9.261
967	1968	-9.275
968	1969	-9.317
969	1970	-9.356
970	1971	-9.327
971	1972	-9.262
972	1973	-9.233
973	1974	-9.224
974	1975	-9.188
975	1976	-9.112
976	1977	-9.052
977	1978	-9.062
978	1979	-9.147
979	1980	-9.292
980	1981	-9.415
981	1982	-9.438
982	1983	-9.389
983	1984	-9.346
984	1985	-9.312
985	1986	-9.266
986	1987	-9.231
987	1988	-9.18
988	1989	-9.103
989	1990	-9.051
990	1991	-9.025
991	1992	-8.98
992	1993	-8.929
993	1994	-8.914
994	1995	-8.911
995	1996	-8.935
996	1997	-9.009
997	1998	-9.089
998	1999	-9.198
999	2000	-9.366
